Company;;ISIN;SIC Industry Name;SIC Industry Code;Update Date;ESG Score;;;;;;;;;;;;
Marathon Oil Corporation;MRO^K24;NULL;NULL;NULL;31/12/2018;62,43473161;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;US56585A1025;Petroleum Refining;2911;31/12/2023;80,36942985;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;NULL;NULL;NULL;31/12/2022;76,59497132;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;NULL;NULL;NULL;31/12/2021;73,73994032;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;NULL;NULL;NULL;31/12/2020;66,56453938;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;NULL;NULL;NULL;31/12/2019;64,53204727;;;;;;;;;;;;
Marathon Petroleum Corporation;MPC;NULL;NULL;NULL;31/12/2018;57,94959921;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;US5719032022;Hotels and Motels;7011;31/12/2023;75,22964174;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;NULL;NULL;NULL;31/12/2022;77,10059479;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;NULL;NULL;NULL;31/12/2021;75,45026417;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;NULL;NULL;NULL;31/12/2020;84,25149545;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;NULL;NULL;NULL;31/12/2019;79,88922586;;;;;;;;;;;;
Marriott International, Inc.;MAR.O;NULL;NULL;NULL;31/12/2018;73,99157924;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;US5732841060;NULL;2911;31/12/2023;42,13056747;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;NULL;NULL;NULL;31/12/2022;42,35034961;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;NULL;NULL;NULL;31/12/2021;43,58642406;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;NULL;NULL;NULL;31/12/2020;41,15266215;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;NULL;NULL;NULL;31/12/2019;40,86644688;;;;;;;;;;;;
Martin Marietta Materials, Inc.;MLM;NULL;NULL;NULL;31/12/2018;41,37979792;;;;;;;;;;;;
Masco Corporation;MAS;US5745991068;NULL;6331;31/12/2023;69,55382688;;;;;;;;;;;;
Masco Corporation;MAS;NULL;NULL;NULL;31/12/2022;71,96633013;;;;;;;;;;;;
Masco Corporation;MAS;NULL;NULL;NULL;31/12/2021;72,85301817;;;;;;;;;;;;
Masco Corporation;MAS;NULL;NULL;NULL;31/12/2020;69,66507962;;;;;;;;;;;;
Masco Corporation;MAS;NULL;NULL;NULL;31/12/2019;65,06679913;;;;;;;;;;;;
Masco Corporation;MAS;NULL;NULL;NULL;31/12/2018;56,05609899;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;US57665R1068;NULL;7374;31/12/2023;45,87577626;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;US57667L1070;NULL;NULL;31/12/2022;51,78319924;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;NULL;NULL;NULL;31/12/2021;45,1614644;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;NULL;NULL;NULL;31/12/2020;26,94977737;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;NULL;NULL;NULL;31/12/2019;23,50879616;;;;;;;;;;;;
Match Group, Inc.;MTCH.O;NULL;NULL;NULL;31/12/2018;21,40599049;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;US5797802064;NULL;2099;30/11/2023;78,01566994;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;NULL;NULL;NULL;30/11/2022;82,05657862;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;NULL;NULL;NULL;30/11/2021;82,70333044;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;NULL;NULL;NULL;30/11/2020;72,02721079;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;NULL;NULL;NULL;30/11/2019;73,99159726;;;;;;;;;;;;
McCormick & Company, Incorporated;MKC;NULL;NULL;NULL;30/11/2018;71,97027322;;;;;;;;;;;;
McDonald’s Corporation;MCD;US5801351017;Eating Places;5812;31/12/2023;65,77940567;;;;;;;;;;;;
McDonald’s Corporation;MCD;NULL;NULL;NULL;31/12/2022;66,66070329;;;;;;;;;;;;
McDonald’s Corporation;MCD;NULL;NULL;NULL;31/12/2021;70,861715;;;;;;;;;;;;
McDonald’s Corporation;MCD;NULL;NULL;NULL;31/12/2020;77,63210901;;;;;;;;;;;;
McDonald’s Corporation;MCD;NULL;NULL;NULL;31/12/2019;70,45603457;;;;;;;;;;;;
McDonald’s Corporation;MCD;NULL;NULL;NULL;31/12/2018;73,13625931;;;;;;;;;;;;
McKesson Corporation;MCK;US58155Q1031;Drugs, Drug Proprietaries, and Druggists' Sundries;5122;31/03/2024;63,8639893;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2023;60,56617623;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2022;65,21543679;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2021;70,91201917;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2020;66,68856019;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2019;58,93711651;;;;;;;;;;;;
McKesson Corporation;MCK;NULL;NULL;NULL;31/03/2018;66,00207071;;;;;;;;;;;;
Medtronic plc;MDT;IE00BTN1Y115;Electromedical and Electrotherapeutic Apparatus;3845;26/04/2024;72,61110025;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;28/04/2023;70,52147537;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;29/04/2022;75,52715954;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;30/04/2021;69,05183974;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;24/04/2020;71,88497639;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;26/04/2019;78,53249875;;;;;;;;;;;;
Medtronic plc;MDT;NULL;NULL;NULL;27/04/2018;76,53958663;;;;;;;;;;;;
Merck & Co., Inc.;MRK;US58933Y1055;Pharmaceutical Preparations;2834;31/12/2023;76,96660089;;;;;;;;;;;;
Merck & Co., Inc.;MRK;NULL;NULL;NULL;31/12/2022;75,70006554;;;;;;;;;;;;
Merck & Co., Inc.;MRK;NULL;NULL;NULL;31/12/2021;75,23177229;;;;;;;;;;;;
Merck & Co., Inc.;MRK;NULL;NULL;NULL;31/12/2020;79,45652878;;;;;;;;;;;;
Merck & Co., Inc.;MRK;NULL;NULL;NULL;31/12/2019;79,34835398;;;;;;;;;;;;
Merck & Co., Inc.;MRK;NULL;NULL;NULL;31/12/2018;74,54629096;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;US30303M1027;NULL;7375;31/12/2023;60,16755006;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;NULL;NULL;NULL;31/12/2022;67,23524;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;NULL;NULL;NULL;31/12/2021;64,21659863;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;NULL;NULL;NULL;31/12/2020;61,37349389;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;NULL;NULL;NULL;31/12/2019;48,64866825;;;;;;;;;;;;
Meta Platforms, Inc.;META.O;NULL;NULL;NULL;31/12/2018;42,94768764;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;US5926881054;Laboratory Analytical Instruments;3826;31/12/2023;68,03549667;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;NULL;NULL;NULL;31/12/2022;70,0582087;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;NULL;NULL;NULL;31/12/2021;63,1035661;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;NULL;NULL;NULL;31/12/2020;64,45726911;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;NULL;NULL;NULL;31/12/2019;57,98332425;;;;;;;;;;;;
Mettler-Toledo International Inc.;MTD;NULL;NULL;NULL;31/12/2018;62,33960189;;;;;;;;;;;;
MGM Resorts International;MGM;US5529531015;Hotels and Motels;7011;31/12/2023;68,48780357;;;;;;;;;;;;
MGM Resorts International;MGM;NULL;NULL;NULL;31/12/2022;72,52309799;;;;;;;;;;;;
MGM Resorts International;MGM;NULL;NULL;NULL;31/12/2021;71,80646248;;;;;;;;;;;;
MGM Resorts International;MGM;NULL;NULL;NULL;31/12/2020;63,71630825;;;;;;;;;;;;
MGM Resorts International;MGM;NULL;NULL;NULL;31/12/2019;64,94217032;;;;;;;;;;;;
MGM Resorts International;MGM;NULL;NULL;NULL;31/12/2018;62,73566933;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;US5950171042;Semiconductors and Related Devices;3674;31/03/2024;56,86082421;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2023;64,05317289;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2022;68,42214658;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2021;57,25060551;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2020;63,73509798;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2019;62,45296808;;;;;;;;;;;;
Microchip Technology Incorporated;MCHP.O;NULL;NULL;NULL;31/03/2018;63,81392717;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;US5951121038;Semiconductors and Related Devices;3674;31/08/2023;70,98355173;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;NULL;NULL;NULL;01/09/2022;68,73989457;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;NULL;NULL;NULL;02/09/2021;73,08438481;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;NULL;NULL;NULL;03/09/2020;72,63490418;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;NULL;NULL;NULL;29/08/2019;71,37674094;;;;;;;;;;;;
Micron Technology, Inc.;MU.O;NULL;NULL;NULL;30/08/2018;67,13345579;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;US5949181045;Prepackaged Software;7372;30/06/2023;90,95762863;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;NULL;NULL;NULL;30/06/2022;88,4330399;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;NULL;NULL;NULL;30/06/2021;92,66963349;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;NULL;NULL;NULL;30/06/2020;93,24733839;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;NULL;NULL;NULL;30/06/2019;92,86472404;;;;;;;;;;;;
Microsoft Corporation;MSFT.O;NULL;NULL;NULL;30/06/2018;93,13208794;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;US60770K1079;Biological Products, Except Diagnostic Substances;2836;31/12/2023;78,131239;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;NULL;NULL;NULL;31/12/2022;79,66153685;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;NULL;NULL;NULL;31/12/2021;71,53078412;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;NULL;NULL;NULL;31/12/2020;52,83882044;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;NULL;NULL;NULL;31/12/2019;46,83633821;;;;;;;;;;;;
Moderna, Inc.;MRNA.O;NULL;NULL;NULL;31/12/2018;41,18548455;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;US6081901042;Carpets and Rugs;2273;31/12/2023;62,85122932;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;NULL;NULL;NULL;31/12/2022;67,24007085;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;NULL;NULL;NULL;31/12/2021;60,08572389;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;NULL;NULL;NULL;31/12/2020;50,47130798;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;NULL;NULL;NULL;31/12/2019;55,82189941;;;;;;;;;;;;
Mohawk Industries, Inc.;MHK;NULL;NULL;NULL;31/12/2018;55,80141163;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;US60855R1005;Hospital and Medical Service Plans;6324;31/12/2023;58,70698886;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;NULL;NULL;NULL;31/12/2022;55,24039668;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;NULL;NULL;NULL;31/12/2021;50,6276243;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;NULL;NULL;NULL;31/12/2020;39,28030728;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;NULL;NULL;NULL;31/12/2019;30,5314496;;;;;;;;;;;;
Molina Healthcare, Inc.;MOH;NULL;NULL;NULL;31/12/2018;29,11146925;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;US60871R2094;Malt Beverages;2082;31/12/2023;63,76031429;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;NULL;NULL;NULL;31/12/2022;63,9716305;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;NULL;NULL;NULL;31/12/2021;67,03519782;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;NULL;NULL;NULL;31/12/2020;62,4959541;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;NULL;NULL;NULL;31/12/2019;59,50595756;;;;;;;;;;;;
Molson Coors Beverage Company;TAP;NULL;NULL;NULL;31/12/2018;63,89077453;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;US6092071058;NULL;2099;31/12/2023;77,85524978;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;NULL;NULL;NULL;31/12/2022;81,40759717;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;NULL;NULL;NULL;31/12/2021;78,9542858;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;NULL;NULL;NULL;31/12/2020;75,79960339;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;NULL;NULL;NULL;31/12/2019;78,41757657;;;;;;;;;;;;
Mondelez International, Inc.;MDLZ.O;NULL;NULL;NULL;31/12/2018;69,42518711;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;US6098391054;Semiconductors and Related Devices;3674;31/12/2023;63,85433099;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;NULL;NULL;NULL;31/12/2022;51,83012838;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;NULL;NULL;NULL;31/12/2021;44,41959505;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;NULL;NULL;NULL;31/12/2020;40,32979549;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;NULL;NULL;NULL;31/12/2019;34,86422427;;;;;;;;;;;;
Monolithic Power Systems, Inc.;MPWR.O;NULL;NULL;NULL;31/12/2018;20,33418922;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;US61174X1090;Bottled and Canned Soft Drinks and Carbonated Waters;2086;31/12/2023;38,14970753;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;NULL;NULL;NULL;31/12/2022;40,12434832;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;NULL;NULL;NULL;31/12/2021;41,77239229;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;NULL;NULL;NULL;31/12/2020;41,52720034;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;NULL;NULL;NULL;31/12/2019;36,6114995;;;;;;;;;;;;
Monster Beverage Corporation;MNST.O;NULL;NULL;NULL;31/12/2018;33,82942825;;;;;;;;;;;;
The Mosaic Company;MOS;US61945C1036;NULL;2874;31/12/2023;72,85601443;;;;;;;;;;;;
The Mosaic Company;MOS;NULL;NULL;NULL;31/12/2022;71,57472106;;;;;;;;;;;;
The Mosaic Company;MOS;NULL;NULL;NULL;31/12/2021;70,77446789;;;;;;;;;;;;
The Mosaic Company;MOS;NULL;NULL;NULL;31/12/2020;71,15208325;;;;;;;;;;;;
The Mosaic Company;MOS;NULL;NULL;NULL;31/12/2019;70,14438981;;;;;;;;;;;;
The Mosaic Company;MOS;NULL;NULL;NULL;31/12/2018;67,35250139;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;US6200763075;Radio and Television Broadcasting and Communications Equipment;3663;31/12/2023;76,48055461;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;NULL;NULL;NULL;31/12/2022;81,48665254;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;NULL;NULL;NULL;31/12/2021;85,58275333;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;NULL;NULL;NULL;31/12/2020;83,05551266;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;NULL;NULL;NULL;31/12/2019;81,90986078;;;;;;;;;;;;
Motorola Solutions, Inc.;MSI;NULL;NULL;NULL;31/12/2018;78,38781246;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;US64110D1046;Computer Storage Devices;3572;28/04/2023;63,69827454;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;NULL;NULL;NULL;29/04/2022;61,88934482;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;NULL;NULL;NULL;30/04/2021;66,73980126;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;NULL;NULL;NULL;24/04/2020;55,17348372;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;NULL;NULL;NULL;26/04/2019;50,91307064;;;;;;;;;;;;
NetApp, Inc.;NTAP.O;NULL;NULL;NULL;27/04/2018;58,07793148;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;US64110L1061;Video Tape Rental;7841;31/12/2023;37,03046885;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;NULL;NULL;NULL;31/12/2022;40,08092599;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;NULL;NULL;NULL;31/12/2021;27,92092719;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;NULL;NULL;NULL;31/12/2020;28,22227897;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;NULL;NULL;NULL;31/12/2019;33,16819126;;;;;;;;;;;;
Netflix, Inc.;NFLX.O;NULL;NULL;NULL;31/12/2018;21,56322871;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;US6512291062;Plastics Products, Not Elsewhere Classified;3089;31/12/2023;65,20281654;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;NULL;NULL;NULL;31/12/2022;72,10045109;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;NULL;NULL;NULL;31/12/2021;73,50763561;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;NULL;NULL;NULL;31/12/2020;66,79687754;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;NULL;NULL;NULL;31/12/2019;49,21267209;;;;;;;;;;;;
Newell Brands Inc.;NWL.O;NULL;NULL;NULL;31/12/2018;49,99095291;;;;;;;;;;;;
Newmont Corporation;NEM;US6516391066;NULL;3999;31/12/2023;86,5787846;;;;;;;;;;;;
Newmont Corporation;NEM;NULL;NULL;NULL;31/12/2022;88,87714645;;;;;;;;;;;;
Newmont Corporation;NEM;NULL;NULL;NULL;31/12/2021;87,69637597;;;;;;;;;;;;
Newmont Corporation;NEM;NULL;NULL;NULL;31/12/2020;83,98340416;;;;;;;;;;;;
Newmont Corporation;NEM;NULL;NULL;NULL;31/12/2019;85,8448274;;;;;;;;;;;;
Newmont Corporation;NEM;NULL;NULL;NULL;31/12/2018;87,29566783;;;;;;;;;;;;
News Corporation;NWSA.O;US65249B1098;Newspapers: Publishing, Or Publishing and Printing;2711;30/06/2023;67,23669051;;;;;;;;;;;;
News Corporation;NWSA.O;NULL;NULL;NULL;30/06/2022;69,44110917;;;;;;;;;;;;
News Corporation;NWSA.O;NULL;NULL;NULL;30/06/2021;57,64945522;;;;;;;;;;;;
News Corporation;NWSA.O;NULL;NULL;NULL;30/06/2020;49,11045392;;;;;;;;;;;;
News Corporation;NWSA.O;NULL;NULL;NULL;30/06/2019;49,7194288;;;;;;;;;;;;
News Corporation;NWSA.O;NULL;NULL;NULL;30/06/2018;50,94434059;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;US65339F1012;Electric Services;4911;31/12/2023;72,44690871;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;NULL;NULL;NULL;31/12/2022;73,41254061;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;NULL;NULL;NULL;31/12/2021;78,87225639;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;NULL;NULL;NULL;31/12/2020;77,54576321;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;NULL;NULL;NULL;31/12/2019;76,16353539;;;;;;;;;;;;
NextEra Energy, Inc.;NEE;NULL;NULL;NULL;31/12/2018;71,11646079;;;;;;;;;;;;
NIKE, Inc.;NKE;US6541061031;Rubber and Plastics Footwear;3021;31/05/2023;69,47520733;;;;;;;;;;;;
NIKE, Inc.;NKE;NULL;NULL;NULL;31/05/2022;73,87030633;;;;;;;;;;;;
NIKE, Inc.;NKE;NULL;NULL;NULL;31/05/2021;73,04563584;;;;;;;;;;;;
NIKE, Inc.;NKE;NULL;NULL;NULL;31/05/2020;75,09233727;;;;;;;;;;;;
NIKE, Inc.;NKE;NULL;NULL;NULL;31/05/2019;73,19228437;;;;;;;;;;;;
NIKE, Inc.;NKE;NULL;NULL;NULL;31/05/2018;71,59818407;;;;;;;;;;;;
NiSource Inc.;NI;US65473P1057;Electric and Other Services Combined;4931;31/12/2023;55,07925042;;;;;;;;;;;;
NiSource Inc.;NI;NULL;NULL;NULL;31/12/2022;63,97816451;;;;;;;;;;;;
NiSource Inc.;NI;NULL;NULL;NULL;31/12/2021;64,40128218;;;;;;;;;;;;
NiSource Inc.;NI;NULL;NULL;NULL;31/12/2020;64,38470198;;;;;;;;;;;;
NiSource Inc.;NI;NULL;NULL;NULL;31/12/2019;66,44736405;;;;;;;;;;;;
NiSource Inc.;NI;NULL;NULL;NULL;31/12/2018;70,87185994;;;;;;;;;;;;
Nordson Corporation;NDSN.O;US6556631025;General Industrial Machinery and Equipment, Not Elsewhere Classified;3569;31/10/2023;66,77060428;;;;;;;;;;;;
Nordson Corporation;NDSN.O;NULL;NULL;NULL;31/10/2022;66,69354993;;;;;;;;;;;;
Nordson Corporation;NDSN.O;NULL;NULL;NULL;31/10/2021;64,75219221;;;;;;;;;;;;
Nordson Corporation;NDSN.O;NULL;NULL;NULL;31/10/2020;63,12639503;;;;;;;;;;;;
Nordson Corporation;NDSN.O;NULL;NULL;NULL;31/10/2019;38,58678916;;;;;;;;;;;;
Nordson Corporation;NDSN.O;NULL;NULL;NULL;31/10/2018;41,87445651;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;US6558441084;Railroads, Line- Haul operating;4011;31/12/2023;69,5222583;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;NULL;NULL;NULL;31/12/2022;69,50816766;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;NULL;NULL;NULL;31/12/2021;66,23308675;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;NULL;NULL;NULL;31/12/2020;65,1975413;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;NULL;NULL;NULL;31/12/2019;65,6718874;;;;;;;;;;;;
Norfolk Southern Corporation;NSC;NULL;NULL;NULL;31/12/2018;67,62041553;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;US6668071029;Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Systems and Instruments;3812;31/12/2023;77,04716864;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;NULL;NULL;NULL;31/12/2022;77,98885898;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;NULL;NULL;NULL;31/12/2021;66,79127659;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;NULL;NULL;NULL;31/12/2020;79,22687577;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;NULL;NULL;NULL;31/12/2019;76,91414372;;;;;;;;;;;;
Northrop Grumman Corporation;NOC;NULL;NULL;NULL;31/12/2018;76,47984194;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;BMG667211046;NULL;4481;31/12/2023;74,78381876;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;NULL;NULL;NULL;31/12/2022;74,67116461;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;NULL;NULL;NULL;31/12/2021;73,21475509;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;NULL;NULL;NULL;31/12/2020;65,91156826;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;NULL;NULL;NULL;31/12/2019;49,01331008;;;;;;;;;;;;
Norwegian Cruise Line Holdings Ltd.;NCLH.K;NULL;NULL;NULL;31/12/2018;48,73515541;;;;;;;;;;;;
NRG Energy, Inc.;NRG;US6293775085;Electric Services;4911;31/12/2023;63,34925531;;;;;;;;;;;;
NRG Energy, Inc.;NRG;NULL;NULL;NULL;31/12/2022;68,46406511;;;;;;;;;;;;
NRG Energy, Inc.;NRG;NULL;NULL;NULL;31/12/2021;74,72904689;;;;;;;;;;;;
NRG Energy, Inc.;NRG;NULL;NULL;NULL;31/12/2020;70,88887967;;;;;;;;;;;;
NRG Energy, Inc.;NRG;NULL;NULL;NULL;31/12/2019;68,10201058;;;;;;;;;;;;
NRG Energy, Inc.;NRG;NULL;NULL;NULL;31/12/2018;75,85896873;;;;;;;;;;;;
Nucor Corporation;NUE;US6703461052;Steel Works, Blast Furnaces (Including Coke Ovens), and Rolling Mills;3312;31/12/2023;54,57609028;;;;;;;;;;;;
Nucor Corporation;NUE;NULL;NULL;NULL;31/12/2022;54,63763398;;;;;;;;;;;;
Nucor Corporation;NUE;NULL;NULL;NULL;31/12/2021;54,37739188;;;;;;;;;;;;
Nucor Corporation;NUE;NULL;NULL;NULL;31/12/2020;53,98278098;;;;;;;;;;;;
Nucor Corporation;NUE;NULL;NULL;NULL;31/12/2019;47,963374;;;;;;;;;;;;
Nucor Corporation;NUE;NULL;NULL;NULL;31/12/2018;52,14132018;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;US67066G1040;Semiconductors and Related Devices;3674;28/01/2024;78,21133515;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;29/01/2023;74,67055464;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;30/01/2022;76,20613426;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;31/01/2021;77,0549151;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;26/01/2020;79,61157679;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;27/01/2019;74,70978215;;;;;;;;;;;;
NVIDIA Corporation;NVDA.O;NULL;NULL;NULL;28/01/2018;75,36021521;;;;;;;;;;;;
NVR, Inc.;NVR;US62944T1051;Operative Builders;1531;31/12/2023;34,64314652;;;;;;;;;;;;
NVR, Inc.;NVR;NULL;NULL;NULL;31/12/2022;29,88831744;;;;;;;;;;;;
NVR, Inc.;NVR;NULL;NULL;NULL;31/12/2021;29,01994772;;;;;;;;;;;;
NVR, Inc.;NVR;NULL;NULL;NULL;31/12/2020;33,3809305;;;;;;;;;;;;
NVR, Inc.;NVR;NULL;NULL;NULL;31/12/2019;25,10791829;;;;;;;;;;;;
NVR, Inc.;NVR;NULL;NULL;NULL;31/12/2018;27,5347835;;;;;;;;;;;;
NXP Semiconductors N.V.;NXPI.O;NL0009538784;NULL;3674;31/12/2023;76,58841191;;;;;;;;;;;;
